ai likun	China:Smith Kettlewell Eye Res Inst, San Francisco, CA 94115 USA. The Smith-Kettlewell Eye Research Institute	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Emmetropization and Eye Growth in Young Aphakic Chickens
tam tam	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPTOMETRY AND VISION SCIENCE	PAX6 Gene Associated with High Myopia: A Meta-analysis
tam tam	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	AC and AG dinucleotide repeats in the PAX6 P1 promoter are associated with high myopia
tam tam	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	CORNEA	Prospective Study on the Safety and Efficacy of Combined Conjunctival Rotational Autograft With Intraoperative 0.02% Mitomycin C in Primary Pterygium Excision
tan gan	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	CANADIAN JOURNAL OF OPHTHALMOLOGY-JOURNAL CANADIEN D OPHTALMOLOGIE	Changes in wave-front aberrations after rigid gas permeable contact lens fitting in post-laser in situ keratomileusis patients with visual complaints
tan gan	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	CURRENT EYE RESEARCH	Reverse Geometry Rigid Gas Permeable Contact Lens Wear Reduces High-Order Aberrations and the Associated Symptoms in Post-LASIK Patients
tan jia	China:Cent S Univ, Dept Ophthalmol, Xiangya Med Coll, Changsha, Hunan,Peoples R China. Central South University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	The correlation between the regulation of recombinant human IGF-2 on eye growth and form-deprivation in guinea pig
tan jia	China:Cent S Univ, Dept Ophthalmol, Xiangya Med Coll, Changsha, Hunan,Peoples R China. Central South University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Insulin-like growth factor-2 antisense oligonucleotides inhibits myopia by expression blocking of retinal insulin-like growth factor-2 in guinea pig
tan jia	China:Cent S Univ, Dept Ophthalmol, Xiangya Med Coll, Changsha, Hunan,Peoples R China. Central South University	CURRENT EYE RESEARCH	TGF-beta(2) in Human Retinal Pigment Epithelial Cells: Expression and Secretion Regulated by Cholinergic Signals In Vitro
tan juan	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS	Effects of Direct Intravitreal Dopamine Injection on Sclera and Retina in Form-Deprived Myopic Rabbits
tang fuxing	China:Jinan Univ, Dept Electron Microscopy, Guangzhou, Guangdong,Peoples R China. Jinan University	JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS	Effects of Direct Intravitreal Dopamine Injection on Sclera and Retina in Form-Deprived Myopic Rabbits
tang kaifu	China:Wenzhou Med Univ, Inst Genom Med, Wenzhou,Peoples R China. Wenzhou Medical University	OPHTHALMOLOGICA	Association between a Lumican Promoter Polymorphism and High Myopia in the Chinese Population: A Meta-Analysis of Case-Control Studies
tang liusong	China:Liuzhou Red Cross Assoc Hosp, Liuzhou Eye Hosp, Eye Laser Dept, Liuzhou 545001, Guangxi Zhuang,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Transepithelial photorefractive keratectomy mode using SCHWIND-ESIRIS excimer laser: initial clinical results
tang ping	China:Capital Med Univ, Beijing Tongren Hosp, Tongren Eye Care Ctr, Beijing,Peoples R China. Capital Medical University	EUROPEAN JOURNAL OF OPHTHALMOLOGY	Visual impairment and spectacle use in schoolchildren in rural and urban regions in Beijing
tang ping	China:Capital Med Univ, Beijing Tongren Hosp, Tongren Eye Care Ctr, Beijing,Peoples R China. Capital Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Parapapillary Beta Zone in Primary School Children in Beijing: Associations With Outdoor Activity
tang ping	China:Capital Med Univ, Beijing Tongren Hosp, Tongren Eye Care Ctr, Beijing,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Outdoor Activity and Myopia among Primary Students in Rural and Urban Regions of Beijing
tang ping	China:Capital Med Univ, Beijing Tongren Hosp, Tongren Eye Care Ctr, Beijing,Peoples R China. Capital Medical University	PLOS ONE	Myopic Shift and Outdoor Activity among Primary School Children: One-Year Follow-Up Study in Beijing
tang qiongyan	China:Univ Calif Los Angeles, David Geffen Sch Med, Dept Ophthalmol, Los Angeles, CA 90095 USA. University of California Los AngelesUniversity of California System	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Accuracy of Scheimpflug Holladay equivalent keratometry readings after corneal refractive surgery
tang renhong	China:Cent S Univ, Xiangya Hosp 3, Dept Ophthalmol, Changsha 410013, Hunan,Peoples R China. Central South University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Insulin-like growth factor-2 antisense oligonucleotides inhibits myopia by expression blocking of retinal insulin-like growth factor-2 in guinea pig
tang shibo	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Long-term Outcomes of Vitrectomy for Progressive X-Linked Retinoschisis
tang shibo	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMOLOGY	Gas Injection versus Vitrectomy with Gas for Treating Retinal Detachment Owing to Macular Hole in High Myopes
tang shibo	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Choroidal Thickness in Healthy Chinese Subjects
tang shumin	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPTOMETRY AND VISION SCIENCE	PAX6 Gene Associated with High Myopia: A Meta-analysis
tang wingchun	China:Hong Kong Polytech Univ, Sch Optometry, Ctr Myopia Res, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	BRITISH JOURNAL OF OPHTHALMOLOGY	Defocus Incorporated Soft Contact (DISC) lens slows myopia progression in Hong Kong Chinese schoolchildren: a 2-year randomised clinical trial
tang wingchun	China:Hong Kong Polytech Univ, Sch Optometry, Ctr Myopia Res, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	OPHTHALMIC AND PHYSIOLOGICAL OPTICS	How representative is the 'Representative Value' of refraction provided by the Shin-Nippon NVision-K 5001 autorefractor?
tang x	China:Capital Univ Med Sci, Beijing Tongren Hosp, Beijing Tongren Eye Ctr, Beijing 100730,Peoples R China. Capital Medical University	EYE	Clinical characteristics of pigment dispersion syndrome in Chinese patients
tang xiajing	China:Zhejiang Univ, Affiliated Hosp 2, Coll Med, Ctr Eye, Hangzhou 310009, Zhejiang,Peoples R China. Zhejiang University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Ocular findings in syndromic gingival fibromatosis: a case study and electronic microscopic investigation of lens
tang xin	China:Tianjin Med Univ, Clin Coll Ophthalmol, Dept Cataract, Tianjin 300020,Peoples R China. Tianjin Medical University	CORNEA	Correlation of Anterior Corneal Higher-order Aberrations With Age: A Comprehensive Investigation
tang xin	China:Tianjin Med Univ, Clin Coll Ophthalmol, Dept Cataract, Tianjin 300020,Peoples R China. Tianjin Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Long-term results of clear lens extraction combined with piggyback intraocular lens implantation to correct high hyperopia
tang yelei	China:Zhejiang Univ, Affiliated Hosp 2, Coll Med, Dept Neurol, Hangzhou 310009, Zhejiang,Peoples R China. Zhejiang University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Ocular findings in syndromic gingival fibromatosis: a case study and electronic microscopic investigation of lens
tang yingyung	China:Hong Kong Polytech Univ, Sch Optometry, Ctr Myopia Res, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	BRITISH JOURNAL OF OPHTHALMOLOGY	Defocus Incorporated Soft Contact (DISC) lens slows myopia progression in Hong Kong Chinese schoolchildren: a 2-year randomised clinical trial
tang yingyung	China:Hong Kong Polytech Univ, Sch Optometry, Ctr Myopia Res, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	OPHTHALMIC AND PHYSIOLOGICAL OPTICS	How representative is the 'Representative Value' of refraction provided by the Shin-Nippon NVision-K 5001 autorefractor?
tao aizhu	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	-SCIENCE AND CLINICAL PRACTICE	Corneal Biomechanical Properties and Intraocular Pressure in High Myopic Anisometropia
tao aizhu	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	-SCIENCE AND CLINICAL PRACTICE	Upper and Lower Tear Menisci After Laser In Situ Keratomileusis
tao aizhu	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	High Resolution OCT Quantitative Analysis of the Space Between the IOL and the Posterior Capsule During the Early Cataract Postoperative Period
tao aizhu	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Ocular Anterior Segment Biometry and High-Order Wavefront Aberrations During Accommodation
tao qiushan	China:Capital Med Univ, Beijing Tongren Eye Ctr, Beijing Tongren Hosp, Beijing Ophthalmol & Visual Sci Key Lab, Beijing 100730,Peoples R China. Capital Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Prevalence and Associations of Epiretinal Membranes in a Rural Chinese Adult Population: The Handan Eye Study
tao qiushan	China:Peking Univ, Sch Publ Hlth, Beijing 100871,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical CollegeUnion School of Public Health - PUMCPeking University	OPHTHALMIC EPIDEMIOLOGY	Eye Care Use Among Rural Adults in China: The Handan Eye Study
tao qiushan	China:Peking Univ, Sch Publ Hlth, Beijing 100871,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical CollegeUnion School of Public Health - PUMCPeking University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Prevalence of Primary Open Angle Glaucoma in a Rural Adult Chinese Population: The Handan Eye Study
tao qiushan	China:Peking Univ, Sch Publ Hlth, Beijing 100871,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical CollegeUnion School of Public Health - PUMCPeking University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Prevalence and associations of cataract in a rural Chinese adult population: the Handan Eye Study
tao y	China:Univ Heidelberg, Med Fac Mannheim, Dept Ophthalmol, Heidelberg, Germany. Ruprecht Karl University Heidelberg	EYE	Refractive error and smoking habits in exudative age-related macular degeneration in a hospital-based setting
tao yijin	China:Wenzhou Med Coll, Sch Optometry & Ophthalmol, Wenzhou, Zhejiang,Peoples R China. Wenzhou Medical University	MOLECULAR VISION	The FGF2 gene in a myopia animal model and human subjects
tao yijin	China:Wenzhou Med Coll, Sch Optometry & Ophthalmol, Wenzhou, Zhejiang,Peoples R China. Wenzhou Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	The Role of cGMP in Ocular Growth and the Development of Form-Deprivation Myopia in Guinea Pigs
tao yong	China:Peking Univ, Peoples Hosp, Dept Ophthalmol, Beijing 100044,Peoples R China. Peking University	MOLECULAR VISION	Inflammatory cytokines in aqueous humor of patients with choroidal neovascularization
tarn kenny	China:Private Eye Ctr, Hong Kong, Hong Kong,Peoples R China. 	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Effect of laser in situ keratomileusis on rebound tonometry and Goldmann applanation tonometry
teng he	China:Tianjin Med Univ, Ctr Eye, Tianjin 300384,Peoples R China. Tianjin Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Comparison of Artisan iris-claw intraocular lens implantation and posterior chamber intraocular lens sulcus fixation for aphakic eyes
teng yan	China:Harbin Med Univ, Clin Coll 1, Ophthalmol Hosp, Harbin 150001, Heilongjiang Pr,Peoples R China. Harbin Medical University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Evaluation of crowded optic nerve head and small scleral canal in intrapapillary hemorrhage with adjacent peripapillary subretinal hemorrhage
teng yufei	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Evaluation of crowded optic nerve head and small scleral canal in intrapapillary hemorrhage with adjacent peripapillary subretinal hemorrhage
thompson benjamin	China:Hong Kong Polytech Univ, Fac Hlth & Social Sci, Hong Kong Jockey Club Sports Med & Hlth Sci Ctr, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	The Role of Suppression in Amblyopia
thorn frank	China:Wenzhou Med Coll, Sch Optometry & Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Cycloplegic and Noncycloplegic Refractions of Chinese Neonatal Infants
thorn frank	China:Wenzhou Med Coll, Sch Optometry & Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	VISION RESEARCH	Reading behavior of emmetropic schoolchildren in China
tian jiao	China:Cent S Univ, Xiangya Hosp 2, Dept Ophthalmol, Changsha 410011, Hunan,Peoples R China. Central South University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Episcleral macular buckling for posterior retinal detachment in silicone oil filled eyes associated with myopic macular hole
tian lei	China:Capital Med Univ, Beijing Tongren Hosp, Ophthalm Ctr, Beijing Ophthalmol & Visual Sci Key Lab, Beijing 100730,Peoples R China. Capital Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Visual performance after conventional LASIK and wavefront -guided LASIK with iris -registration: results at 1 year
tian linlu	China:Shanghai Jiao Tong Univ, Xinhua Hosp, Sch Med, Dept Ophthalmol, Shanghai 200092,Peoples R China. Shanghai Jiao Tong University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Practical method to calculate post-LASIK corneal power: the Actual Ka+p method
tian mi	China:Fudan Univ, EYE & ENT Hosp, Dept Ophthalmol, Key Lab Myopia,Minist Hlth, Shanghai 200433,Peoples R China. Fudan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Mild Decentration Measured by a Scheimpflug Camera and Its Impact on Visual Quality Following SMILE in the Early Learning Curve
tian qi	China:Cent S Univ, State Key Lab Med Genet, Changsha, Hunan,Peoples R China. Central South University	MOLECULAR VISION	New ZNF644 mutations identified in patients with high myopia
tian xiaodan	China:China Med Univ, Affiliated Hosp 1, Dept Ophthalmol, Shenyang 110001, Liaoning Prov,Peoples R China. China Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	5-hydroxytryptamine level and 5-HT2A receptor mRNA expression in the guinea pigs eyes with spectacle lens-induced myopia
tian xiaodan	China:China Med Univ, Affiliated Hosp 1, Dept Ophthalmol, Shenyang 110001, Liaoning Prov,Peoples R China. China Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Expressions of type I collagen, alpha 2 integrin and beta 1 integrin in sclera of guinea pig with defocus myopia and inhibitory effects of bFGF on the formation of myopia
tian xiaodan	China:China Med Univ, Affiliated Hosp 1, Dept Ophthalmol, Shenyang 110001, Liaoning Prov,Peoples R China. China Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Comparison of form-deprived myopia and lens-induced myopia in guinea pigs
tian zhen	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	PLOS ONE	Refractive Error and Risk of Early or Late Age-Related Macular Degeneration: A Systematic Review and Meta-Analysis
ting z	China:Nanjing Univ, Sch Med, Jinling Hosp, Dept Ophthalmol, Nanjing 210002, Jiangsu,Peoples R China. Nanjing University	EYE	Five-year follow-up after anterior iris-fixated intraocular lens implantation in phakic eyes to correct high myopia
to chiho	China:Hong Kong Polytech Univ, Ctr Myopia Res, Sch Optometry, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	OPHTHALMIC AND PHYSIOLOGICAL OPTICS	Axes of astigmatism in fellow eyes show mirror rather than direct symmetry
to chiho	China:Hong Kong Polytech Univ, Ctr Myopia Res, Sch Optometry, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Sex, Eye Size, and the Rate of Myopic Eye Growth Due to Form Deprivation in Outbred White Leghorn Chickens
to chiho	China:Hong Kong Polytech Univ, Ctr Myopia Res, Sch Optometry, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	CLINICAL AND EXPERIMENTAL OPTOMETRY	Characterisation of Cl- transporter and channels in experimentally induced myopic chick eyes
to chiho	China:Hong Kong Polytech Univ, Ctr Myopia Res, Sch Optometry, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Integration of Defocus by Dual Power Fresnel Lenses Inhibits Myopia in the Mammalian Eye
to chiho	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Defocus Incorporated Soft Contact (DISC) lens slows myopia progression in Hong Kong Chinese schoolchildren: a 2-year randomised clinical trial
to chiho	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Graded Competing Regional Myopic and Hyperopic Defocus Produce Summated Emmetropization Set Points in Chick
to chiho	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Heritability of Ocular Component Dimensions in Chickens: Genetic Variants Controlling Susceptibility to Experimentally Induced Myopia and Pretreatment Eye Size Are Distinct
to chiho	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Selective Breeding for Susceptibility to Myopia Reveals a Gene-Environment Interaction
tomita minoru	China:Wenzhou Med Coll, Dept Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Comparative Study of 2 Types of Implantable Collamer Lenses, 1 With and 1 Without a Central Artificial Hole
tomita minoru	China:Wenzhou Med Coll, Dept Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Corneal heat scar caused by photodynamic therapy performed through an implanted corneal inlay
tomita minoru	China:Wenzhou Med Coll, Dept Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	In vivo confocal laser microscopy of morphologic changes after simultaneous LASIK and accelerated collagen crosslinking for myopia: One-year results
tomita minoru	China:Wenzhou Med Coll, Dept Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Small-aperture corneal inlay implantation to treat presbyopia after laser in situ keratomileusis
tomita minoru	China:Wenzhou Med Coll, Dept Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	JOURNAL OF REFRACTIVE SURGERY	Evaluating the Short-Term Results of KAMRA Inlay Implantation Using Real-Time Optical Coherence Tomography-Guided Femtosecond Laser Technology
tomita minoru	China:Wenzhou Med Coll, Dept Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	JOURNAL OF REFRACTIVE SURGERY	Outcomes of Small Aperture Corneal Inlay Implantation in Patients With Pseudophakia
tomita minoru	China:Wenzhou Med Coll, Dept Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	JOURNAL OF REFRACTIVE SURGERY	Retrospective Evaluation of the Influence of Pupil Size on Visual Acuity After KAMRA Inlay Implantation
tomita minoru	China:Wenzhou Med Coll, Dept Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Clinical results of using a high-repetition-rate excimer laser with an optimized ablation profile for myopic correction in 10 235 eyes
tomita minoru	China:Wenzhou Med Coll, Dept Ophthalmol, Wenzhou,Peoples R China. Wenzhou Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Safety, efficacy, and predictability of laser in situ keratomileusis to correct myopia or myopic astigmatism with a 750 Hz scanning-spot laser system
tong jianping	China:Zhejiang Univ, Coll Med, Affiliated Hosp 1, Dept Ophthalmol, Hangzhou 310003, Zhejiang,Peoples R China. Zhejiang University	CLINICAL AND EXPERIMENTAL OPTOMETRY	Rigid gas-permeable contact lens for visual rehabilitation in aphakia following trauma
tong jianping	China:Zhejiang Univ, Coll Med, Affiliated Hosp 1, Dept Ophthalmol, Hangzhou 310003, Zhejiang,Peoples R China. Zhejiang University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Long-term ultrasound biomicroscopy observation of position changes of a copolymer posterior chamber phakic intraocular lens
tong nianting	China:Shanghai Jiao Tong Univ, Dept Ophthalmol, Affiliated Shanghai Peoples Hosp 1, Shanghai,Peoples R China. Shanghai Jiao Tong University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Reply to the letter by Xing-Ru Zhang and Zhen-Yong Zhang: Comments on "Inverse relationship between macular pigment optical density and axial length in Chinese subjects with myopia"
tong nianting	China:Shanghai Jiao Tong Univ, Dept Ophthalmol, Affiliated Shanghai Peoples Hosp 1, Shanghai,Peoples R China. Shanghai Jiao Tong University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Inverse relationship between macular pigment optical density and axial length in Chinese subjects with myopia
tong nuxia	China:Wenzhou Med Coll, Sch Ophthalmol & Optometry, Hosp Eye, Wenzhou 325027, Zhejiang,Peoples R China. Wenzhou Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Changes in corneal wavefront aberrations in microincision and small-incision cataract surgery
tong ping	China:Cent S Univ, Xiangya Hosp 2, Dept Ophthalmol, Changsha, Hunan,Peoples R China. Central South University	MOLECULAR VISION	New ZNF644 mutations identified in patients with high myopia
tsang cw	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	EYE	Surgically induced astigmatism in phacoemulsification, pars plana vitrectomy, and combined phacoemulsification and vitrectomy: a comparative study
tse dennisy	China:Hong Kong Polytech Univ, Sch Optometry, Ctr Myopia Res, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Integration of Defocus by Dual Power Fresnel Lenses Inhibits Myopia in the Mammalian Eye
tse dennisy	China:Hong Kong Polytech Univ, Sch Optometry, Ctr Myopia Res, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Graded Competing Regional Myopic and Hyperopic Defocus Produce Summated Emmetropization Set Points in Chick
tse dennisy	China:Hong Kong Polytech Univ, Sch Optometry, Ctr Myopia Res, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	BRITISH JOURNAL OF OPHTHALMOLOGY	Defocus Incorporated Soft Contact (DISC) lens slows myopia progression in Hong Kong Chinese schoolchildren: a 2-year randomised clinical trial
tse tse	China:Hong Kong Polytech Univ, Sch Optometry, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	CLINICAL AND EXPERIMENTAL OPTOMETRY	Pentacam anterior chamber parameters in young and middle-aged Chinese
tse tse	China:Caritas Med Ctr, Dept Ophthalmol, Kowloon, Hong Kong,Peoples R China. 	OPHTHALMOLOGY	Clinical Evaluation of the Intraoperative Refraction Technique for Intraocular Lens Power Calculation
tse yeekit	China:Chinese Univ Hong Kong, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical CollegeUnion School of Public Health - PUMCChinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Visual Morbidity Due to Inaccurate Spectacles among School Children in Rural China: The See Well to Learn Well Project, Report 1
tse yeekit	China:Chinese Univ Hong Kong, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical CollegeUnion School of Public Health - PUMCChinese University of Hong Kong	AMERICAN JOURNAL OF OPHTHALMOLOGY	Height, Stunting, and Refractive Error Among Rural Chinese Schoolchildren: The See Well to Learn Well Project
tu yunshu	China:Third Mil Med Univ, SW Eye Hosp SW Hosp, Chongqing 400038,Peoples R China. Third Military Medical University	OPHTHALMIC GENETICS	Genetic Heritability of a Shallow Anterior Chamber in Chinese Families with Primary Angle Closure Glaucoma
tuo jingsheng	China:Nantong Univ, Dept Ophthalmol, Affiliated Hosp, Nantong 226001,Peoples R China. Nantong University	OPHTHALMIC RESEARCH	Effects of Flickering Light on Refraction and Changes in Eye Axial Length of C57BL/6 Mice
wan anran	China:Cent S Univ, State Key Lab Med Genet, Changsha, Hunan,Peoples R China. Central South University	MOLECULAR VISION	New ZNF644 mutations identified in patients with high myopia
wan guangming	China:Zhengzhou Univ, Affiliated Hosp 1, Dept Ophthalmol, Zhengzhou 450052, Henan Province,Peoples R China. Zhengzhou University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Effects of hepatocyte growth factor on MMP-2 expression in scleral fibroblasts from a guinea pig myopia model
wan wenjuan	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	CLINICAL AND EXPERIMENTAL OPTOMETRY	A retrospective study: form-deprivation myopia in unilateral congenital ptosis
wan wenjuan	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Distribution of bone morphogenetic protein receptors in human scleral fibroblasts cultured in vitro and human sclera
wan wenjuan	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	All-trans retinoic acid regulates the expression of the extracellular matrix protein fibulin-1 in the guinea pig sclera and human scleral fibroblasts
