an fengqi	China:Sichuan Univ, Dept Pathol, Chengdu 610064,Peoples R China. Sichuan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Role of DAF in Protecting against T-Cell Autoreactivity that Leads to Experimental Autoimmune Uveitis
law law	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Analysis of the posterior polymorphous corneal dystrophy 3 gene, TCF8, in late-onset Fuchs endothelial corneal dystrophy
law rickywaikei	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPHTHALMIC GENETICS	Association of Transcription Factor 4 (TCF4) and Protein Tyrosine Phosphatase, Receptor Type G (PTPRG) with Corneal Dystrophies in Southern Chinese
le q	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EYE	In vivo confocal microscopy of congenital aniridia-associated keratopathy
le q	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CORNEA	Clinicopathological Features of a Suspected Case of Hereditary Benign Intraepithelial Dyskeratosis With Bilateral Corneas Involved: A Case Report and Mini Review
le q	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Assessment of limbus and central cornea in patients with keratolimbal allograft transplantation using in vivo laser scanning confocal microscopy: an observational study
le q	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	In vivo laser scanning confocal microscopy of vernal keratoconjunctivitis
le q	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OCULAR IMMUNOLOGY AND INFLAMMATION	In Vivo Confocall Microscopy of Long-standing Mixed-form Vernal Keratoconjunctivitis
lee lee	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Manganese Superoxide Dismutase and Chemokine Genes Polymorphisms in Chinese Patients with Anterior Uveitis
lee lee	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	OCULAR IMMUNOLOGY AND INFLAMMATION	Clinical Characteristics of Intermediate Uveitis in Chinese Patients
lei bo	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	MIF Gene Polymorphisms Confer Susceptibility to Vogt-Koyanagi-Harada Syndrome in a Han Chinese Population
lei bo	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Male sex, erythema nodosum, and electroretinography as predictors of visual prognosis after cataract surgery in patients with Behcet disease
lei bo	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	OPHTHALMOLOGY	Association of Macrophage Migration Inhibitory Factor Gene Polymorphisms with Behcet's Disease in a Han Chinese Population
lei bo	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased IL-27 Expression in Association with an Increased Th17 Response in Vogt-Koyanagi-Harada Disease
leung alfredtaishing	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPHTHALMIC GENETICS	Association of Transcription Factor 4 (TCF4) and Protein Tyrosine Phosphatase, Receptor Type G (PTPRG) with Corneal Dystrophies in Southern Chinese
leung leung	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPHTHALMOLOGY	Anterior Chamber Angle Imaging with Swept-Source Optical Coherence Tomography: Measuring Peripheral Anterior Synechia in Glaucoma
li baizhou	China:Zhejiang Univ, Hosp 2, Dept Ophthalmol, Hangzhou 310003, Zhejiang,Peoples R China. Zhejiang University	OPTOMETRY AND VISION SCIENCE	Uveal Melanoma in the Peripheral Choroid Masquerading as Chronic Uveitis
li bing	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	S-antigen specific T helper type 1 response is present in Behcet's disease
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Decreased 1,25-Dihydroxyvitamin D3 level is involved in the pathogenesis of Vogt-Koyanagi-Harada (VKH) disease
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	ARCHIVES OF OPHTHALMOLOGY	Upregulation of Interleukin 21 and Promotion of Interleukin 17 Production in Chronic or Recurrent Vogt-Koyanagi-Harada Disease
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased microRNA-155 Expression in Ocular Behcet's Disease but Not in Vogt Koyanagi Harada Syndrome
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Elevated Serum Osteopontin Levels and Genetic Polymorphisms of Osteopontin Are Associated with Vogt-Koyanagi-Harada Disease
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	BRITISH JOURNAL OF OPHTHALMOLOGY	There is no association of CCR6 polymorphisms with susceptibility to Behcet's disease in two Chinese Han populations
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased IL-27 Expression in Association with an Increased Th17 Response in Vogt-Koyanagi-Harada Disease
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	PLOS ONE	Label-Free Proteomics Reveals Decreased Expression of CD18 and AKNA in Peripheral CD4(+) T Cells from Patients with Vogt-Koyanagi-Harada Syndrome
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	PLOS ONE	FGFR1OP tagSNP but Not CCR6 Polymorphisms Are Associated with Vogt-Koyanagi-Harada Syndrome in Chinese Han
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	OCULAR MANIFESTATIONS OF SYPHILITIC UVEITIS IN CHINESE PATIENTS
li fuzhen	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	No Association of PTPN22 Polymorphisms with Susceptibility to Ocular Behcet's Disease in Two Chinese Han Populations
li fuzhen	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	JAK1, but Not JAK2 and STAT3, Confers Susceptibility to Vogt-Koyanagi-Harada (VKH) Syndrome in a Han Chinese Population
li fuzhen	China:Sch Publ Hlth, Chongqing Eye Inst, Chongqing,Peoples R China. Union School of Public Health - PUMC	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Male sex, erythema nodosum, and electroretinography as predictors of visual prognosis after cataract surgery in patients with Behcet disease
li fuzhen	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	CURRENT EYE RESEARCH	Association Analysis of TGFBR3 Gene with Vogt-Koyanagi-Harada Disease and Behcet's Disease in the Chinese Han Population
li fuzhen	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Increased IL-7 Expression in Vogt-Koyanagi-Harada Disease
li fuzhen	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Polymorphisms of IL23R and Fuchs' syndrome in a Chinese Han population
li haijun	China:Third Mil Med Univ, Daping Hosp, Dept Ophthalmol, Chongqing 400042,Peoples R China. Third Military Medical University	MOLECULAR VISION	Lack of association of two polymorphisms of IRF5 with Behcet's disease
li hong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	OPHTHALMIC GENETICS	Polymorphisms of TNFAIP3 Gene in a Chinese Han Population with Fuchs Heterochromic Iridocyclitis
li hong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	TNFAIP3 Gene Polymorphisms in a Chinese Han Population with Vogt-Koyanagi-Harada Syndrome
li jing	China:Shanghai Jiao Tong Univ, Sch Med, Xin Hua Hosp, Dept Ophthalmol, Shanghai 200030,Peoples R China. Shanghai Jiao Tong University	MOLECULAR VISION	Expression profile of inflammatory cytokines in aqueous from glaucomatous eyes
li jing	China:Shanghai Jiao Tong Univ, Sch Med, Xin Hua Hosp, Dept Ophthalmol, Shanghai 200030,Peoples R China. Shanghai Jiao Tong University	PLOS ONE	Aqueous Cytokine Changes Associated with Posner-Schlossman Syndrome with and without Human Cytomegalovirus
li jun	China:Tianjin Med Univ Gen Hosp, Dept Ophthalmol, Tianjin 300052,Peoples R China. 	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Experimental study on antiviral activity of silicone oil in vitro
li ke	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Polymorphisms of FCRL3 in a Chinese population with Vogt-Koyanagi-Harada (VKH) syndrome
li ke	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Association between polymorphisms of FCRL3, a non-HLA gene, and Behcet's disease in a Chinese population with ophthalmic manifestations
li li	China:Univ Hong Kong, Li Ka Shing Fac Med, Inst Eye, Hong Kong, Hong Kong,Peoples R China. University of Hong Kong	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	CHOROIDAL EVALUATION USING ENHANCED DEPTH IMAGING SPECTRAL-DOMAIN OPTICAL COHERENCE TOMOGRAPHY IN VOGT-KOYANAGI-HARADA DISEASE
li pinghua	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Male sex, erythema nodosum, and electroretinography as predictors of visual prognosis after cataract surgery in patients with Behcet disease
li qing	China:Sichuan Univ, Dept Pathol, Chengdu 610064,Peoples R China. Sichuan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Role of DAF in Protecting against T-Cell Autoreactivity that Leads to Experimental Autoimmune Uveitis
li qiuming	China:Zhengzhou Univ, Affiliated Hosp 1, Dept Ophthalmol, Zhengzhou 450052,Peoples R China. Zhengzhou University	PLOS ONE	IL23R Gene Confers Susceptibility to Ankylosing Spondylitis Concomitant with Uveitis in a Han Chinese Population
li shang	China:Capital Med Univ, Beijing Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	Expression of toll-like receptor 4 in uvea-resident tissue macrophages during endotoxin-induced uveitis
li shang	China:Capital Med Univ, Beijing Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	Nuclear factor translocation and acute anterior uveitis
li shang	China:Capital Med Univ, Beijing Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	The expression of cytokines in the aqueous humor and serum during endotoxin-induced uveitis in C3H/HeN mice
li xinyu	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Lack of association of miR-146a and Ets-1 gene polymorphisms with Fuchs uveitis syndrome in Chinese Han patients
li xinyu	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Genetic Variations of IL-12B, IL-12R beta 1, IL-12R beta 2 in Behcet's Disease and VKH Syndrome
li yimin	China:Fudan Univ, Dept Ophthalmol, Shanghai Eye Ear Nose & Throat Hosp, Sch Shanghai Med, Shanghai 200031,Peoples R China. Fudan University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Assessment of limbus and central cornea in patients with keratolimbal allograft transplantation using in vivo laser scanning confocal microscopy: an observational study
li yingzi	China:Wenzhou Med Coll, Eye Hosp, Wenzhou 325003,Peoples R China. Wenzhou Medical University	OPHTHALMOLOGICA	Clinical characteristics of acute zonal occult outer retinopathy in Chinese patients
liang liang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	IL-1 beta Triggered by Peptidoglycan and Lipopolysaccharide through TLR2/4 and ROS-NLRP3 Inflammasome-Dependent Pathways Is Involved in Ocular Behcet's Disease
liang yan	China:Anhui Med Univ, Sch Publ Hlth, Dept Epidemiol & Biostat, Hefei 230032, Anhui,Peoples R China. Anhui Medical UniversityUnion School of Public Health - PUMC	MOLECULAR VISION	Polymorphisms in the tumor necrosis factor gene and susceptibility to Behcet's disease: An updated meta-analysis
liang yuanbo	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Tongren Eye Ctr, Beijing Ophthalmol & Visual Sci Key Lab, Beijing 100730,Peoples R China. Capital Medical University	ARCHIVES OF OPHTHALMOLOGY	Prevalence and Characteristics of Myopic Retinopathy in a Rural Chinese Adult Population The Handan Eye Study
liao dan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	A Functional Variant of PTPN22 Confers Risk for Vogt-Koyanagi-Harada Syndrome but Not for Ankylosing Spondylitis
lin bin	China:Wenzhou Med Coll, Eye Hosp, Wenzhou 325003,Peoples R China. Wenzhou Medical University	OPHTHALMOLOGICA	Clinical characteristics of acute zonal occult outer retinopathy in Chinese patients
lin dusheng	China:Shantou Univ, Joint Shantou Int Eye Ctr, Shantou 515041,Peoples R China. Shantou University	BMC OPHTHALMOLOGY	Comparison of the optical coherence tomographic characters between acute Vogt-Koyanagi-Harada disease and acute central serous chorioretinopathy
lin haotian	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Clinicopathological correlation analysis of (lymph) angiogenesis and corneal graft rejection
lin x	China:Sun Yat Sen Univ, Zhongshan Opthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Leptin increases in Vogt-Koyanagi-Harada (VKH) disease and promotes cell proliferation and inflammatory cytokine secretion
lin x	China:Sun Yat Sen Univ, Zhongshan Opthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Upregulated IL-23 and IL-17 in Behcet patients with active uveitis
lin x	China:Sun Yat Sen Univ, Zhongshan Opthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Retinal S-antigen Th1 cell epitope mapping in patients with Behcet's disease
lin x	China:Sun Yat Sen Univ, Zhongshan Opthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	S-antigen specific T helper type 1 response is present in Behcet's disease
lin x	China:Sun Yat Sen Univ, Zhongshan Opthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Small ubiquitin-like modifier 4 (SUMO4) polymorphisms and Vogt-Koyanagi-Harada (VKH) syndrome in the Chinese Han population
lin ying	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Elevated serum IL-23 correlates with intraocular inflammation after cataract surgery in patients with Vogt-Koyanagi-Harada disease
lin ying	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Serum levels of Th17-related cytokines in Behcet disease patients after cataract surgery
ling shiqi	China:Sun Yat Sen Univ, Dept Ophthalmol, Affiliated Hosp 3, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Clinicopathological correlation analysis of (lymph) angiogenesis and corneal graft rejection
ling zhihong	China:Fudan Univ, Shanghai Med Sch, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OCULAR IMMUNOLOGY AND INFLAMMATION	Bilateral Acute Angle Closure Glaucoma as a Presentation of Vogt-Koyanagi-Harada Syndrome in Four Chinese Patients: A Small Case Series
liu liu	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	OCULAR IMMUNOLOGY AND INFLAMMATION	Clinical Characteristics of Intermediate Uveitis in Chinese Patients
liu haihua	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Prevalence and Progression of Myopic Retinopathy in Chinese Adults: The Beijing Eye Study
liu jie	China:Anhui Med Univ, Sch Publ Hlth, Dept Epidemiol & Biostat, Hefei 230032, Anhui,Peoples R China. Anhui Medical UniversityUnion School of Public Health - PUMC	MOLECULAR VISION	Polymorphisms in the tumor necrosis factor gene and susceptibility to Behcet's disease: An updated meta-analysis
liu ke	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of C2 and CFB Polymorphisms with Anterior Uveitis
liu l	China:Sun Yat Sen Univ, Zhongshan Opthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Leptin increases in Vogt-Koyanagi-Harada (VKH) disease and promotes cell proliferation and inflammatory cytokine secretion
liu qing	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	OPHTHALMIC GENETICS	Polymorphisms of TNFAIP3 Gene in a Chinese Han Population with Fuchs Heterochromic Iridocyclitis
liu qing	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	TNFAIP3 Gene Polymorphisms in a Chinese Han Population with Vogt-Koyanagi-Harada Syndrome
liu shouli	China:Jinan Mingshui Eye Hosp, Jinan,Peoples R China. 	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	MIF Gene Polymorphisms Confer Susceptibility to Vogt-Koyanagi-Harada Syndrome in a Han Chinese Population
liu wu	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Tongren Eye Ctr, Beijing Ophthalmol & Visual Sci Key Lab, Beijing 100730,Peoples R China. Capital Medical University	ARCHIVES OF OPHTHALMOLOGY	Prevalence and Characteristics of Myopic Retinopathy in a Rural Chinese Adult Population The Handan Eye Study
liu x	China:Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Zhongshan,Peoples R China. 	BRITISH JOURNAL OF OPHTHALMOLOGY	Inhibitory effect of rapamycin and dexamethasone on production of IL-17 and IFN-gamma in Vogt-Koyanagi-Harada patients
liu xialin	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Elevated serum IL-23 correlates with intraocular inflammation after cataract surgery in patients with Vogt-Koyanagi-Harada disease
liu xialin	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Serum levels of Th17-related cytokines in Behcet disease patients after cataract surgery
liu xiaohong	China:Shanghai Jiao Tong Univ, Ruijin Hosp, Dept Ophthalmol, Affiliated Med Sch, Shanghai 200025,Peoples R China. Shanghai Jiao Tong University	OCULAR IMMUNOLOGY AND INFLAMMATION	Trabeculectomy in the Management of Glaucomatocyclitic Crisis with Visual Field Defect
liu xiaoli	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Vogt-Koyanagi-Harada disease presenting as acute angle closure glaucoma at onset
liu xiaoli	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	ARCHIVES OF OPHTHALMOLOGY	Upregulation of Interleukin 21 and Promotion of Interleukin 17 Production in Chronic or Recurrent Vogt-Koyanagi-Harada Disease
liu xiaoli	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Higher Expression of Toll-like Receptors 2, 3, 4, and 8 in Ocular Behcet's Disease
liu xiaoli	China:Sun Yat Sen Univ, Int Uveitis Study Lab Guangdong Prov, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	PDCD1 genes may protect against extraocular manifestations in Chinese Han patients with Vogt-Koyanagi-Harada syndrome
liu xiaoli	China:Sun Yat Sen Univ, Int Uveitis Study Lab Guangdong Prov, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Production of interleukin-17 in Behcet's disease is inhibited by cyclosporin A
liu xiaoli	China:Sun Yat Sen Univ, Int Uveitis Study Lab Guangdong Prov, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Upregulated IL-23 and IL-17 in Behcet patients with active uveitis
liu xiaoli	China:Sun Yat Sen Univ, Int Uveitis Study Lab Guangdong Prov, State Key Lab Ophthalmol, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Small ubiquitin-like modifier 4 (SUMO4) polymorphisms and Vogt-Koyanagi-Harada (VKH) syndrome in the Chinese Han population
liu yan	China:Shanghai 8th Peoples Hosp, Dept Ophthalmol, Shanghai,Peoples R China. 	OCULAR IMMUNOLOGY AND INFLAMMATION	Ocular Findings in a Patient with Virus-associated Hemophagocytic Syndrome
liu yizhi	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Elevated serum IL-23 correlates with intraocular inflammation after cataract surgery in patients with Vogt-Koyanagi-Harada disease
liu yizhi	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Serum levels of Th17-related cytokines in Behcet disease patients after cataract surgery
liu yunjia	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	TRAF5 and TRAF3IP2 Gene Polymorphisms Are Associated with Behcet's Disease and Vogt-Koyanagi-Harada Syndrome: A Case-Control Study
liu zheli	China:First Hosp China Med Univ, Dept Ophthalmol, Shenyang 110001,Peoples R China. 	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	INTRAVITREAL BEVACIZUMAB AS PRIMARY TREATMENT OF CHOROIDAL NEOVASCULARIZATION SECONDARY TO PUNCTATE INNER CHOROIDOPATHY Results of a 1-year Prospective Trial
lu hong	China:Capital Med Univ, Beijing Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	Expression of toll-like receptor 4 in uvea-resident tissue macrophages during endotoxin-induced uveitis
lu hong	China:Capital Med Univ, Beijing Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	Nuclear factor translocation and acute anterior uveitis
lu hong	China:Capital Med Univ, Beijing Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	The expression of cytokines in the aqueous humor and serum during endotoxin-induced uveitis in C3H/HeN mice
lu ning	China:Capital Med Univ, Beijing Tongren Hosp, Ctr Eye, Beijing 100730,Peoples R China. Capital Medical University	JOURNAL OF NEURO-OPHTHALMOLOGY	Central Retinal Artery Occlusion and Recurrent Papillitis in a Patient With Incomplete Behcxet Disease
luk luk	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	THE ROLES OF GENETIC FACTORS IN UVEITIS AND THEIR CLINICAL SIGNIFICANCE
luk luk	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Hong Kong Eye Hosp, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	MOLECULAR VISION	CFH 184G as a genetic risk marker for anterior uveitis in Chinese females
